UserID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
436,0.13492942,0.0,0.0,0.0,0.49282885,0.0,0.58884865,0.0,0.20430894,0.0,0.8447032,0.12527849,0.7804681,0.0,0.0,0.0,0.0,0.495622,0.0,0.2791637,0.0,0.0,0.2746569,0.10995935,0.0,0.62351054,0.0,0.9051156,0.13592058,0.036787834,0.16540195,0.0
437,0.0,0.9107334,0.43642566,0.0,0.0,0.0,0.24125218,0.0,1.3844395,0.0,1.0752202,0.77043414,0.0,1.1210588,0.35026577,0.030402249,0.011224741,0.35539904,0.0,1.7571225,0.0,0.11591512,0.0,0.8388559,0.0,1.4344776,0.630475,0.7171963,0.0,0.19323382,0.35018998,0.0
438,0.061559107,0.0,0.0,0.0,0.0,0.0,0.0,1.4005908,0.6650962,0.0,1.5048585,0.6120597,0.0,0.0,0.0,0.0,0.121833526,0.0,0.0,0.3946799,0.0,1.0829555,0.10861881,0.0,0.0,1.3068787,0.070774116,0.0,0.9785478,0.0,0.0,0.0
439,0.0,0.17751318,0.7440039,0.0,1.1003225,0.0,0.0,0.23201117,0.027930235,0.029914403,0.34046304,0.0,0.0,1.1177894,0.0,0.0,1.011758,0.57239604,0.0,0.7248334,0.0,1.1884347,0.24940635,0.0,0.0,0.9194564,0.05297725,0.31038707,0.5203102,0.6154065,0.0,0.35023972
440,0.0,0.32875493,0.79340625,0.0,1.6413698,0.1379036,0.0,0.022064839,0.6043373,0.0,0.4129656,0.47412735,0.0,1.5686044,0.0,0.35371864,0.9044177,0.2038472,0.0,0.0,0.0,0.9458817,0.6306778,0.0,0.0,1.5165625,0.2553666,0.38930607,0.64419526,0.0,0.0,0.3065348
441,0.24834734,0.0,0.39314133,0.0,0.6209387,0.0,0.0,0.0,0.34109694,0.0,0.21295637,0.7628223,0.0,0.0,0.0,0.0,0.09740144,0.0,0.49632362,0.0,0.0,0.44363165,0.53270984,0.0,0.0,0.354754,0.0,0.0,0.3278098,0.0,0.0,0.0
442,0.0,0.0,0.53893954,0.0,0.57760274,0.35781237,0.0,0.6036893,0.0,0.09593072,0.4664511,0.49820778,0.0,0.38721645,0.08183458,0.0,0.96272016,0.008230304,0.08842313,0.0,0.39717898,0.65431297,1.0195221,0.0,0.0,0.8496748,0.0,0.0,0.8158351,0.0,0.0,0.61606956
443,0.0,0.77149606,0.8651074,0.0,0.66628444,0.42736375,0.21622956,0.0,0.35713446,0.0,0.22865678,0.04067522,0.7261194,1.747411,0.0,0.19272621,0.0,1.0879089,0.0,0.31151932,0.54264987,0.09346405,0.62567616,0.32966146,0.0,0.4429812,0.0,1.243832,0.10910765,0.0,0.30484167,0.81651765
444,0.0,0.39605948,0.0,0.0,0.4100123,0.0,0.44216728,0.0,0.9114174,0.0,0.69649667,0.25031894,0.0,1.2069541,0.17043297,0.0,0.57377386,1.2257378,0.0,0.7276001,0.0,1.2919569,0.0069171847,0.0,0.0,1.0058014,0.21827309,0.0,0.3423678,0.1504618,0.0,0.77695256
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5174009,0.0,0.83394384,1.143268,0.17665915,0.0,0.31657016,0.028716812,0.0,1.479088,0.0,0.29776365,0.13406135,0.12671146,0.94222,1.0533885,0.0,0.0,0.8025674,0.1491424,0.0,1.2316654,0.0,0.0,0.37111878
446,0.0,0.27850872,0.07455233,0.0,0.30181658,0.0,0.25252476,0.21938363,1.1169803,0.0,1.8708127,0.38836887,0.0,0.26325238,0.0,0.0,0.6201703,0.3175975,0.0,1.6363468,0.0,0.6583904,0.0,0.0,0.0,1.6541259,0.47764614,0.0,0.427549,0.0,0.0,0.043414496
447,0.0,0.0,0.06359964,0.32244903,0.0,0.4605567,0.0,0.0,1.8914745,0.0,0.79056144,0.0,0.0,0.0,0.1802261,0.89233744,0.25699216,0.005088211,0.0,0.4717025,0.0,0.7077854,0.0,0.0,0.0,1.4933118,1.3773768,0.0,0.19872591,0.0,0.0,0.0
448,0.0,0.13801663,0.14203885,0.0,0.0,0.0,0.0,1.0725179,0.0,0.23478758,0.5797717,0.22721489,0.0,0.7922792,0.81125313,0.0,0.748128,0.16630183,0.0,0.10064085,0.94982266,0.36551017,0.9266639,0.0,0.0,0.38341585,0.0,0.0,0.1262893,0.0,0.10269371,1.0864967
449,1.1168318,0.0,0.36148417,0.0,0.04196653,0.0,0.0,1.1754315,0.58146316,0.0,1.0591778,0.0,0.5706866,0.0,0.0,0.0,0.0,0.0,0.0,0.94918066,0.0,0.2813439,0.643506,0.0,0.13696343,0.26727924,0.0,0.26789665,0.59023684,0.0,0.0,0.0
450,0.0,0.0,0.8286501,0.0,1.4705609,0.0,0.0,0.6255498,1.1005942,0.0,1.6950467,1.1201038,0.0,0.5081249,0.0,0.023131292,0.72450006,0.0,0.0,1.4693202,0.0,0.9302087,0.31293598,0.49001512,0.0,2.1798854,0.4505725,0.8131174,1.2141614,0.0,0.0,0.0
451,0.0,0.3474811,0.7876311,0.0,1.0018983,0.0,0.0,0.39393848,1.0036784,0.0,0.98932135,0.78453714,0.0,1.4430705,0.0,0.089906305,0.43556905,0.0,0.0,0.5428659,0.0,0.69938767,0.52119875,0.0,0.0,1.4850297,0.14359923,0.1078677,0.9419127,0.0,0.0,0.0
452,0.0,0.17278793,0.0,0.0,0.0,0.0,0.0,1.1414937,0.0,0.43735248,1.7499503,0.36113608,0.0,0.6901949,0.78762925,0.0,0.9074153,0.0,0.0,0.45921454,0.8487126,0.10721238,1.3656003,0.0,0.0,0.725889,0.0,0.0,0.69405895,0.0,0.078975394,0.7006099
453,0.0,0.0,0.39195287,0.0,1.1348939,0.0,0.13824141,0.3089205,0.0,0.0,1.3955336,0.08693887,0.51459163,0.9611166,0.0,0.0,0.46970898,1.1660635,0.0,0.3631617,0.0,0.6444337,0.78824544,0.0,0.0,1.6851747,0.43043107,0.40657088,1.1746492,0.0,0.0,0.22420742
454,0.0,0.0,1.103122,0.0,0.0,0.0,0.0,0.0,0.0,0.48798797,1.2688905,0.0,1.2224087,0.32435915,0.0,0.0,0.14272825,0.6126483,0.0,0.83015835,0.8542117,0.0,0.98338866,0.0,0.7991139,0.5202192,0.0,0.5323577,0.6103558,0.0,0.40243182,0.5623155
455,0.8088731,0.37154922,1.0660152,0.019213239,0.0,0.0,0.0,0.3462104,0.41803053,0.24959107,0.90094465,0.0,0.51957875,0.044021774,0.0,0.25816914,0.0,0.0,0.0,1.0383018,0.041592218,0.0,0.08393373,0.3141198,0.51546574,0.41671166,0.0,0.84839034,0.0,0.1014042,0.22941805,0.0
456,0.0,0.21875857,0.38696325,0.0,0.27075416,0.0,0.16502763,0.13959858,0.6784462,0.0,1.4426639,0.022359202,0.2687425,1.1347301,0.0,0.0,0.21277133,0.71263635,0.0,1.1932077,0.0,0.8264386,0.69708276,0.0,0.0,1.0199617,0.02438629,0.07311399,0.683201,0.14506991,0.0,0.59832275
457,0.0,0.0,0.38508135,0.0,0.96198565,0.0,0.15202214,0.57124776,0.0,0.0,1.9845027,0.49608904,0.66569746,0.93373305,0.0,0.0,0.27692202,0.71673864,0.0,1.0955399,0.0,0.4759841,0.6859523,0.0,0.033383302,1.903391,0.4195607,0.623132,1.4529692,0.0,0.05221435,0.0
458,0.0,0.14737463,0.8915718,0.0,0.8129916,0.0,0.0,0.24537322,0.0,0.0,1.5525281,0.9620808,0.040511586,1.6887923,0.0,0.0,0.55533594,0.028085897,0.0,0.20823406,0.0,0.2721959,1.0204717,0.0,0.0,1.8471012,0.52624935,0.0,0.9307483,0.0,0.0,0.22150008
459,0.0,0.0297047,0.41603258,0.0,0.73543984,0.0,0.0058723553,0.46445173,0.0,0.0,1.4807917,0.0021259873,0.017744385,0.3855944,0.17758153,0.0,0.88414145,1.1932298,0.0,0.14249933,0.0,0.54586107,0.34333447,0.0,0.0,1.8714044,0.91866255,0.0,0.63899285,0.0,0.0,0.40552035
460,0.0,0.0,0.0,0.021766234,0.0,1.5546105,0.0,0.0,0.17573951,0.7959822,0.0,0.0,0.0,0.67153084,1.0065538,0.27609435,0.67818445,0.5050672,0.5089966,0.0,0.35220903,0.0,1.5643628,0.0,0.0,0.0,0.50865763,0.071413815,0.0,0.0,0.47607964,0.0
461,0.0,0.0,0.56522876,0.0,0.8626144,0.0,0.0,0.2595201,0.8336256,0.0,0.53487635,0.0,0.0,1.0084147,0.0,0.23397186,1.0566777,0.0,0.0,0.5782612,0.0,1.0072296,0.32290778,0.0,0.0,1.0046638,0.0,0.0,0.75013036,0.4767748,0.0,0.2041394
462,0.0,0.0,0.2776646,0.0,0.551697,0.22629513,0.0,0.7234739,0.0,0.0030329367,0.9534925,0.56489956,0.16628405,0.67473406,0.0,0.0,0.38853157,0.7982289,0.0,0.0,0.67433447,0.57096744,1.304231,0.0,0.0,1.0358356,0.09190486,0.0,0.58674616,0.0,0.0,0.72136074
463,0.5057401,0.0,0.9606449,0.26484093,0.59349376,0.51932544,0.012201302,0.0,1.1019613,0.0,0.31902185,0.0,0.5312303,1.1028817,0.0,0.60428435,0.14189593,0.0,0.0,0.8144855,0.0,0.22124276,0.5991936,0.0,0.72669405,0.5737531,0.0,0.7129664,0.7954205,0.82650715,0.0,0.0
464,0.0,0.264392,0.44642743,0.0,0.87714607,0.0,0.21867672,0.12383481,0.0,0.0,1.4455656,0.26710707,0.053712603,0.6679229,0.0,0.0,0.6964613,1.2555306,0.0,0.30997986,0.0,0.3909719,0.3115165,0.0,0.0,1.7103899,0.7237973,0.0,1.0680772,0.017380347,0.0,0.42761502
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7610203,0.4287952,0.0,2.7266223,0.6824236,0.22693366,0.0,0.13258588,0.0,0.24634129,0.0,0.0,1.0922617,0.122837715,0.035715282,1.5814496,0.0,0.0,0.8797223,0.0,0.0,1.6287181,0.0,0.0,0.35321444
466,0.0,0.43980536,0.7427014,0.0,0.59633416,0.0,0.0,0.0,0.0,0.0,1.1304913,0.0,0.53618866,0.65581775,0.0,0.0,0.15778467,0.8703444,0.0,0.7519632,0.0,0.5171768,0.0,0.04626625,0.0,1.8806808,0.30763108,0.8290257,0.7704907,0.0,0.42996684,0.47065878
467,0.0,1.1585929,1.0823963,0.0,0.7876038,0.0,0.0,0.0,0.47540084,0.0,0.8923297,0.0,0.045945205,1.2943926,0.0,0.18323918,0.30810818,1.1284559,0.0,0.39220974,0.0,0.39713886,0.17706524,0.0,0.0,1.227077,0.18330187,0.62018955,0.0,0.0,0.0,0.9130326
468,0.0,0.46251154,0.4004526,0.0,0.892292,0.0,0.1262038,0.0,0.4545516,0.0,0.56982625,0.0,0.0,1.5027496,0.0,0.009823428,0.52240616,0.642031,0.0,0.5978603,0.0,0.54380053,0.22339554,0.0,0.0,1.0454001,0.033230457,0.045846492,0.0,0.08757749,0.0,0.5647854
469,0.0,0.0,0.3747897,0.0,0.9324523,0.0,0.0,0.49385142,0.5930946,0.0,0.8482473,0.96045876,0.0,1.6846251,0.0,0.0,0.70610845,0.0,0.0,0.48379788,0.0,1.0651556,1.2213945,0.0,0.0,0.9839936,0.6142757,0.0,1.2509983,0.0,0.0,0.0
470,0.0,0.0,0.0,0.5142536,0.0,0.34540823,0.36495683,0.0,0.54643816,0.0,0.4768798,0.0,0.0,0.22929095,0.6211461,0.122517005,0.07911048,0.67838186,0.0,0.11690316,0.0,0.0,0.37071854,0.0,0.0,0.45584032,0.19852042,0.0,0.0,0.39486727,0.0,0.0
471,0.0,0.0,0.7024917,0.0,0.8924967,0.0,0.0,0.49759465,0.86631805,0.0,1.2231749,0.08049647,0.0,0.7962398,0.0,0.0,0.81839365,0.07037566,0.0,1.085528,0.0,1.1896029,0.55896795,0.0,0.0,1.156256,0.0,0.0,1.2091329,0.309252,0.0,0.17652406
472,0.0,0.24876456,0.3696734,0.0,0.28591046,0.12055276,0.43444952,0.10597285,0.40048996,0.0,1.0950276,0.0,0.8372238,1.5132271,0.0,0.0,0.0,0.7506151,0.0,1.1860944,0.0,0.65517014,0.88950765,0.0,0.0,0.2014577,0.0,0.617822,0.8976125,0.26398954,0.0,0.58378
473,0.0,0.021967502,0.27645883,0.3189488,0.75499636,0.0,0.5927711,0.0,0.84797496,0.0,1.1773528,0.0,0.26543987,0.03993487,0.19988665,0.0,0.23530868,1.4833099,0.0,0.53947395,0.0,0.12565604,0.0,0.0,0.0,1.847817,1.2722375,0.7927698,0.022486553,0.24862006,0.022400571,0.0
474,0.0,0.17162728,0.0,0.0,0.0,0.0,0.0,0.29828146,0.0062279226,0.0,0.5098541,0.5743948,0.0,0.7635708,1.3261157,0.0,0.6270286,0.41742045,0.0,0.47342247,0.45683956,0.19672062,0.51749223,0.0,0.0,0.41352335,0.019146811,0.0,0.017746972,0.0,0.4129181,0.57667476
475,0.0,0.4897582,0.92924696,0.0,0.820651,0.0,0.0,0.07235135,0.922489,0.0,1.180547,0.0,0.0,0.3887975,0.0,0.11465764,0.8704851,0.5157165,0.0,0.9748591,0.0,0.26737955,0.19240153,0.0,0.0,1.3281672,0.0,0.1487786,0.8667665,0.0,0.0,0.4799471
476,0.0,0.0,0.18343686,0.0,0.0,0.0,0.0,1.1047871,0.24065672,0.0,1.680842,0.2723803,0.3740293,0.2043487,0.0,0.0,0.0,0.0,0.0,1.4796405,0.0,0.7393814,0.4965974,0.0,0.0,0.7180437,0.0,0.0,0.26451674,0.0,0.12079637,0.0
477,0.0,0.0,0.3678636,0.0,1.4208448,0.10006782,0.0,0.44077316,0.0,0.37873992,0.36146602,0.0,0.23456381,0.93468577,0.0,0.0,0.91443557,1.0876498,0.0,0.54537123,0.0,1.5153931,0.5753147,0.0,0.0,0.41862985,0.0,0.46554476,1.0164151,0.36206946,0.0,0.781213
478,0.0,0.15120848,0.5340758,0.0,0.79111975,0.0,0.0,0.0,0.31818402,0.0,1.4736083,1.0907477,0.0,1.3514928,0.0,0.0,0.563998,0.5926415,0.0,0.05780067,0.0,0.15736845,0.9357263,0.0,0.0,1.7768158,0.58901113,0.0,1.1300193,0.0,0.0,0.3034884
479,0.0,0.0,0.0,0.0,0.33304656,0.1009926,0.0,0.5304571,0.0,0.41902968,0.7137106,0.011119635,0.12835878,0.0,0.0,0.0,0.48715624,0.0,0.0,0.50402325,0.0,0.5493785,0.507465,0.0,0.0,0.7364429,0.0,0.6905072,0.59476626,0.0,0.0,0.0
480,0.0,0.0,0.4055998,0.0,1.3916951,0.0,0.10510134,0.8351919,0.0017852818,0.0,1.643347,0.036182612,0.15980484,0.38499942,0.0,0.0,0.77921426,1.2972633,0.0,0.55183464,0.0,1.0042255,0.21280299,0.0,0.0,1.9463861,0.6884769,0.02329978,0.9610477,0.0,0.0,0.35884225
481,0.5547165,0.0,0.66052604,0.0,0.0,0.20012313,0.0,0.96381855,0.024858115,0.16870496,0.14801049,0.0,0.08211391,0.5271925,0.0,0.0,0.6217095,0.0,0.5759251,0.2623482,0.23279054,0.69567585,0.7299826,0.0,0.21230038,0.0,0.0,0.0,0.54586357,0.012902106,0.0,0.0325326
482,0.0,0.0,0.6960615,0.0,0.8496793,0.0,0.0,0.42049602,0.2196909,0.0,0.7362462,0.09527695,0.20891434,0.95092374,0.0,0.0,0.8053562,0.08341847,0.0,1.4331855,0.0,0.73927665,0.12121734,0.0,0.084712975,1.15119,0.0,0.48534083,0.9244843,0.19411932,0.0,0.0
483,0.0,0.0,0.0,0.0,0.09511355,0.0,0.0,0.39956933,0.073639244,0.0,0.55854964,0.99279845,0.0,0.0,0.5485012,0.0,1.4963723,0.14464295,0.11494762,0.0,0.0,1.1984429,0.0,0.0,0.0,1.0314816,0.32478288,0.0,0.80274206,0.0,0.0,0.09957842
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92170054,0.2605525,0.0,1.9454725,0.6786203,0.0,0.013297675,0.2490514,0.0,0.6491821,0.0,0.0,1.5533339,0.0,0.61753225,0.0,0.0,0.0,1.4614497,0.028033659,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.47045356,0.0,1.0112793,0.0,0.0,1.5817641,0.61110044,0.0,1.4806157,0.33297783,0.0,0.80574715,0.0,0.0,1.3483069,0.0,0.0,1.0633788,0.0,1.6832917,0.2465614,0.0,0.0,1.7441645,0.0,0.0,1.1679058,0.0,0.0,0.21906044
486,0.0,0.22312519,0.25155154,0.0,0.76308286,0.0,0.2528138,0.8374313,1.1116887,0.0,1.5591335,0.3677726,0.0,0.88414073,0.0,0.0,0.08365099,0.12630062,0.0,1.8783869,0.0,1.2583357,0.0,0.0,0.0,1.680551,0.15866451,0.47175717,0.20243104,0.0,0.0,0.0
487,0.0,1.0996335,0.3995807,0.0,0.0,0.33032814,0.26728228,0.0,0.7345796,0.0,0.34800252,0.0,0.0,1.130528,0.7779197,0.16211449,0.3694415,1.3184136,0.0,0.13807699,0.0,0.055149995,0.5152167,0.0,0.0,0.5322336,0.58424103,0.007821546,0.0,0.5478073,0.0,0.88055944
488,0.0,0.0,0.26029506,0.0,1.1702023,0.72955656,0.0,0.5567785,0.0,0.62027574,0.55913275,0.0,0.09995951,1.3241782,0.0,0.16048951,1.2368101,0.1455449,0.0,0.14002469,0.0,1.13483,0.9177188,0.0,0.0,1.1056914,0.2862419,0.6728615,1.0975302,0.0,0.0,0.8219069
489,0.0,0.0,0.14888133,0.0,0.60799634,0.0,0.3803279,0.0,0.26662308,0.0,1.8220347,0.3500252,0.63436633,0.8481704,0.0,0.0,0.287123,1.1777875,0.0,0.7851863,0.0,0.11757069,0.7933278,0.0,0.1806155,1.8071222,0.73919827,0.6515897,1.2760059,0.005194969,0.17918566,0.0
490,0.061091673,0.0,0.0,0.62534916,0.0,1.2060039,0.14504683,0.0,0.30548793,0.7170226,0.9369493,0.0,0.621039,0.87269616,0.61352897,0.48856544,0.06590508,0.47464907,0.0,0.5145437,0.32416174,0.0,1.0622984,0.0,0.0,0.61990297,0.17745097,0.94477814,0.0,0.0,0.6682781,0.0
491,0.0,0.10376583,0.6123939,0.0,1.2004967,0.0,0.084763974,0.1923165,0.0,0.0,0.56288815,0.0,0.32988262,1.1879874,0.0,0.0,0.5160148,1.2304395,0.0,0.0,0.0,0.8227499,0.4636952,0.0,0.0,1.4313836,0.44940096,0.31683052,0.59833616,0.05382103,0.0,0.42882422
492,0.0,0.0,0.0,0.0,0.23562217,0.11794331,0.0,0.79268384,0.0,0.6895261,0.35826233,0.0022811939,0.0,0.27497402,0.0,0.0,1.2076766,0.0,0.48302817,0.0,0.0,0.9692435,0.6893902,0.0,0.0,0.57192194,0.0,0.0,0.82441014,0.0,0.0,0.71214736
493,0.0,0.0,0.5583572,0.0,0.6897062,0.0,0.0,0.52184737,0.87423027,0.0,1.1238456,0.36342987,0.0,0.98103076,0.0,0.05042204,0.8638907,0.0,0.0,1.3106393,0.0,0.83878005,0.22061448,0.0,0.12769854,1.2228801,0.0,0.0,1.0284506,0.2284201,0.0,0.0
494,0.0,0.0,0.4598484,0.0,0.0,0.0,0.0,1.7116731,0.0,0.856807,1.544965,0.0,0.6465557,0.33802617,0.0,0.0,0.04848686,0.12983665,0.0,1.0322602,0.36152163,0.9000489,0.62388885,0.0,0.0,0.48614025,0.0,0.078424245,0.0,0.0,0.0,0.5005691
495,0.0,0.0,0.0,0.0,0.72059387,0.40425327,0.25574344,0.0,0.9339166,0.0,1.1705985,0.0,0.5007062,1.226382,0.0,0.107707806,0.20268142,0.94575375,0.0,0.45356235,0.0,0.41684952,1.1562715,0.0,0.0,0.9702056,0.06579477,0.7793827,0.34295318,0.07705784,0.0,0.3507603
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6238822,0.0,0.013164278,1.1157957,0.18205756,0.09600612,0.2895077,0.5738279,0.0,0.8469094,1.2028497,0.0,0.0,0.40993232,0.6188281,0.87706095,0.0,0.0,1.1224669,0.3554788,0.0,0.80864537,0.0,0.016462583,0.61553276
497,0.0,0.09978756,0.0,0.0,0.0,0.07809347,0.53988427,0.0,0.59318227,0.0,0.0,0.0,0.029570738,0.0,0.0,0.0,0.0,0.88332206,0.0,0.0,0.0,0.0,0.44137987,0.0,0.0,0.0,0.0,0.0,0.0,0.18609975,0.0,0.3705218
498,0.0,1.0326234,0.48022276,0.0,0.14875042,0.0,0.089496404,0.0,0.3891978,0.0,0.8488132,0.14129034,0.11093176,1.6281843,0.0,0.0,0.09688647,0.64139724,0.0,0.61560327,0.0,0.048902772,1.0723593,0.0,0.0,0.58021885,0.0,0.07331359,0.58200985,0.3501439,0.0,0.72449696
499,0.09461052,0.0,0.8171479,0.19425179,0.111403465,0.98259264,0.0,0.0,0.21836945,0.34951082,0.0,0.1202327,0.0,0.45116046,0.9537229,0.74939996,0.7924761,0.20797135,0.4976631,0.0,0.5042687,0.16233307,0.32889616,0.0,0.0,0.48401222,0.42568594,0.0,0.0,0.0,0.0,0.326616
500,0.0,0.002497831,0.122608386,0.20937504,0.0,0.63496006,0.0,0.0,0.98054993,0.0,0.45915225,0.0,0.0,0.0,0.8959687,0.5150582,0.5702713,0.7207462,0.22411485,0.0,0.0,0.0,0.12237317,0.0,0.0,0.6234059,0.13543734,0.0,0.0,0.21745963,0.0,0.0
501,0.0,0.0,0.33640411,0.0,0.0,0.72241277,0.0,0.0,0.44718796,0.2287613,0.43844426,0.0,0.042625617,0.0,0.9336282,0.22142178,0.77447623,0.48801517,0.0,0.10198401,0.38099313,0.03707044,0.57153517,0.0,0.0,0.5132963,0.0,0.0,0.09582796,0.0,0.3315939,0.28224257
502,0.0,0.0,0.65536606,0.0,1.022361,0.0,0.0,0.36242747,0.7680803,0.0,0.16170509,1.2050952,0.0,1.7449296,0.0,0.0,0.7976447,0.0,0.0,0.408868,0.0,1.2767564,0.5242999,0.0,0.0,1.0735872,0.73618966,0.0,0.6533239,0.054358177,0.0,0.0
503,1.1070362,0.0,0.094974905,0.0,0.0,0.117852174,0.0,0.37484244,0.33129564,0.0,0.0,0.7818364,0.0,0.660922,0.0,0.0,0.009963152,0.0,0.36602646,0.0,0.0,1.4694909,0.0,0.0,0.05168775,0.07554934,0.0,0.0,0.6168533,0.0,0.0,0.6819281
504,0.0,0.0,0.61761844,0.0,0.28483924,0.0,0.0,0.9333117,0.2634911,0.0,0.83389,0.0,0.0,0.0,0.0,0.0,0.9339667,0.074927546,0.0,0.52433616,0.16204402,0.6760128,0.4281267,0.0,0.0,0.9287141,0.0,0.0,0.61046726,0.0,0.0,0.49431518
505,0.0,0.76826483,0.26282158,0.0,0.22521205,0.0,0.01020791,0.0,0.55318874,0.0,1.2264543,0.21366255,0.0,1.375175,0.14134647,0.0,0.4099242,0.80523574,0.0,0.9664695,0.0,0.4931677,0.8814166,0.0,0.0,0.9982889,0.15079768,0.17657779,0.55588984,0.0,0.0,0.5782028
506,0.0,0.0,0.65022206,0.0,0.25917032,0.0,0.0,0.6097372,0.12407708,0.0,0.91924906,1.2792199,0.0,0.2701863,0.32978266,0.0,0.36422732,0.22342706,0.0,0.3365258,0.0,0.77287394,0.10536168,0.0,0.0,1.5504949,0.41073814,0.0,0.1174453,0.0,0.21205047,0.0
507,0.0,0.3183337,0.7569944,0.0,0.601378,0.0,0.23415247,0.5648296,0.8679011,0.0,1.3554411,0.034019556,0.17976244,0.72309905,0.0,0.0,0.12537745,0.32374927,0.0,1.4955195,0.0,0.5782053,0.059285358,0.0,0.0,1.2010579,0.0,0.0,0.6148856,0.0,0.0,0.5152817
508,0.0,0.0,0.0,0.0,0.20122297,0.0,0.0,0.0,0.0,0.0,0.0,0.23996016,0.0,0.0,0.0,0.0,0.32874307,0.0,0.64710915,0.0,0.0,0.47785395,0.17668201,0.0,0.0,0.09051837,0.0,0.0,0.46223873,0.0,0.0,0.0
509,0.0,0.0,0.43756473,0.0,0.056819938,0.1339703,0.0,0.6388221,0.124641135,0.14969775,0.598099,0.0,0.0,0.0,0.18671583,0.0,1.0042135,0.3915234,0.0,0.03580513,0.45641425,0.5590645,0.65552855,0.0,0.0,0.6042765,0.0,0.0,0.61715496,0.0,0.0,0.8625533
510,0.0,0.0,0.0,0.0,0.17177962,0.17298995,0.0,1.3884295,0.0,0.96883124,1.1813675,0.21897617,0.0,0.4940713,0.047445953,0.0,1.21035,0.0,0.091754474,0.26632693,0.06618541,0.96385926,0.73220307,0.0,0.0,1.1244367,0.3628256,0.10240258,0.74558234,0.0,0.0,0.0
511,0.0,0.0857668,0.4009594,0.0,0.9811006,0.0,0.5521819,0.0,0.21700028,0.0,0.8782204,0.0,0.19986717,0.3034747,0.0,0.0,0.5648548,1.732256,0.0,0.34476206,0.0,0.6745318,0.29144815,0.0,0.0,1.1580306,0.8847216,0.08978551,0.8249972,0.004725612,0.0,0.34647396
512,0.0,0.0,0.0,0.0,0.0,0.0,0.1369114,0.13188818,0.040385544,0.0,0.818205,0.1549267,0.0,0.52716196,0.68035287,0.0,0.34937325,0.97744715,0.0,0.32885385,0.08986737,0.77300274,0.7150175,0.0,0.0,0.04329402,0.0,0.0,0.40445343,0.16503547,0.0,1.0338248
513,0.0,0.012098188,0.34589255,0.0,0.19301908,0.0,0.24638633,0.065756254,0.8296023,0.0,1.2494774,0.0,0.35986015,0.99524826,0.0,0.0,0.19915657,0.672984,0.0,1.1691816,0.0,0.54573023,0.67118686,0.0,0.0,1.033479,0.0,0.03150686,0.80905485,0.0,0.0,0.602591
514,0.0,0.0,0.57597417,0.0,0.0,0.0,0.0,0.5130384,0.09327236,0.037616782,1.0621052,0.005219481,0.32343948,0.23600756,0.07815107,0.0,0.5151085,0.0,0.0,0.62906104,0.5867932,0.0,0.8465956,0.0,0.22311647,0.5403903,0.0,0.0,0.91177475,0.0,0.09895859,0.21242057
515,0.0,0.0,0.86482245,0.0,1.1097848,0.0,0.0,0.16138561,0.8034209,0.0,1.5150181,1.1155359,0.0,1.061356,0.0,0.0,0.6230176,0.0,0.0,0.96863884,0.0,0.3424804,0.73618394,0.17956084,0.06774313,1.8126729,0.1341453,0.6921141,1.5410686,0.0,0.0,0.0
516,0.0,0.17724888,0.19741021,0.0,1.5068597,0.0,0.0,1.0406545,0.18820396,0.0,1.5472977,0.0,0.0,0.42831373,0.0,0.0,1.3036499,0.6454887,0.0,1.1254412,0.0,1.3458372,0.08936949,0.0,0.0,1.6238735,0.3186363,0.0,0.9666353,0.0,0.0,0.23922111
517,0.0,0.0,0.17952469,0.45728147,0.0,0.1878651,0.034060314,0.0,0.2624393,0.2770246,0.1771809,0.0,0.15653682,0.0,0.75978166,0.0,0.56803477,0.607968,0.055060737,0.26940092,0.0,0.0,0.08875147,0.0,0.1569663,0.32252294,0.36091536,0.093264885,0.0,0.7315625,0.0,0.0
518,0.0,0.2394849,0.56325114,0.0,1.142791,0.0,0.0,0.18345153,0.053997084,0.2546756,0.30125126,0.0,0.0,1.1288463,0.0,0.09597831,1.1338688,0.07549324,0.12905982,0.28962544,0.0,1.1365833,0.0,0.0,0.0,1.0285041,0.61883706,0.253378,0.3718548,0.0071927197,0.0,0.5298897
519,0.0,0.0,0.21676369,0.730387,0.0,0.0,0.0,0.0,0.2638002,0.54159176,0.5043321,0.0,0.0,0.0,1.0851904,0.061334345,0.7482061,0.42650974,0.0,0.9557644,0.0,0.5807618,0.0,0.0,0.09761485,0.6915007,0.7230407,0.36495697,0.0,0.3977072,0.3174825,0.0
520,0.0,0.0,1.159091,0.0,0.02850524,0.0,0.0,0.52614987,0.06287536,0.6004234,1.7811048,0.018415444,0.42545366,0.0,0.090849094,0.0,0.55944383,0.47181138,0.0,1.2162025,0.0,0.0,0.0,0.0,0.15963604,1.1996816,0.0,0.040953796,0.0,0.0,0.159098,0.15804596
