MovieID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
815,0.84215117,0.0,1.6622057,3.94994,0.0,0.35819983,0.0,1.237434,1.7697339,0.63482803,0.0,0.8633939,0.0,0.0,1.6589975,0.0,1.325196,0.0,0.0,3.3972907,0.2215811,0.9449117,1.1648408,0.91541666,1.530378,2.7745543,0.0,0.0,0.0,0.0,0.0,0.0
816,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
818,0.0,1.4602472,0.0,0.0,1.3663157,1.6891505,1.8409363,0.0,0.0,1.810262,0.9136521,0.0,1.0225312,0.0,0.0,0.22823898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098786525,0.25218937,0.55107915,0.13399498,0.0,1.7058524,0.9971636,0.0,1.6034496
819,0.0,1.05347,0.0,0.0,0.0,0.59039265,1.786943,0.0,0.0,0.10495787,1.3977194,0.0,0.96761113,0.9894857,0.0,0.0,0.6181104,1.3337208,0.0,0.0,0.0,0.0,0.0,1.1700821,0.6681608,0.0,0.0,0.630737,0.0,1.4037523,0.21604913,0.6412145
820,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
821,0.0,1.0924844,0.8982438,0.0,0.0,0.0,3.386713,0.10015774,1.1458279,0.59165394,0.94629246,0.6021257,0.0,0.47211835,0.0,2.0068934,0.0,0.0,1.963052,0.0,0.7386943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154655,0.0,0.0,2.0698962
822,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
823,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
824,1.0241971,0.2946948,0.0,0.0,0.0,0.0,1.509695,0.0,0.0,0.0,1.3337666,0.0,1.1411455,2.311977,0.0,0.034180395,1.5034441,3.6385393,0.0,0.0,0.0,0.0,1.8455062,1.9565821,1.4078572,0.0,0.0,3.243017,0.0,1.0647318,0.42437768,0.0
825,0.0,1.6622258,0.0,0.0,0.32472,0.0,2.9253736,0.0,0.0,1.4019815,1.0738649,0.0,0.30738235,0.14963938,0.0,0.66845906,0.0,0.0,0.6486295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33105665,0.0,2.7395618,0.43480054,0.0,1.8535274
826,0.9864909,0.7040704,0.0,0.0,0.0,0.0,1.3196181,0.0,0.0,0.0,2.2924633,0.0,1.205322,1.649303,0.0,0.0,2.3728642,3.376037,0.0,0.0,0.0,0.0,2.0349822,2.7648115,1.6533116,0.0,0.0,3.0824625,0.0,2.06603,0.8572666,0.0
827,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
828,0.25405172,0.0,3.7608113,3.384837,1.400667,0.0,0.0,2.2844763,2.7827108,0.08629627,0.0,3.0760992,0.1807131,0.7626032,0.0,0.65114814,0.0,0.0,0.43227902,0.0,1.7806331,0.0,0.0,0.0,0.0,0.19259019,2.8621938,0.0,1.0075426,0.0,0.0,0.0
829,0.0,3.239905,0.7925625,0.0,0.5895103,1.5246623,3.8968353,0.93184894,0.0,0.09385429,0.21651193,0.0,0.9786121,0.0,0.0,0.20978945,1.0558575,0.0,2.2625432,0.061864443,0.0,1.0110258,1.6017236,0.31935292,3.855105,0.0,0.0,0.24887232,2.8501132,0.0,0.0,3.0643396
830,0.0,1.1082492,0.0,0.0,2.4518962,1.3376046,1.6176814,0.0,0.0,1.2229822,0.36563167,0.0,1.2509855,0.2237185,0.0,1.5820255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57591456,0.0,0.0,0.0,2.2649176,0.25155503,0.0,1.0569952
831,1.1112957,0.6125574,0.0,0.0,0.0,0.0,1.6562121,0.0,0.0,0.0,1.4652193,0.0,0.7340742,1.8781213,0.0,0.01184787,1.3973652,3.917328,0.0,0.0,0.0,0.0,1.7075435,2.1661618,1.2656944,0.0,0.0,3.612978,0.0,1.2841195,0.83046603,0.0
832,2.9490576,0.0,0.0,0.43211526,0.0,1.0406647,0.0,0.0,0.0,0.0,0.17360103,0.31978208,0.0,2.059601,0.77647454,0.0,1.0888637,2.255926,0.0,0.39897725,0.0,0.0,0.77789074,3.3385153,1.0168749,2.6866786,0.0,1.5708117,0.0,0.95055264,0.35300785,0.0
833,0.0,0.33921844,0.0,0.0,2.3141203,0.9891027,1.1402948,0.0,0.0,0.93516505,0.16819948,0.0,1.228109,0.0,0.0,2.0481474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025927372,0.6352894,0.0,0.0,0.0,2.681534,0.37004346,0.0,1.366236
834,0.0,1.7070594,0.0,0.0,1.8623598,0.979467,2.1669288,0.0,0.0,0.83685493,0.85889107,0.0,0.7160494,0.0,0.0,1.840843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38777834,0.6749726,0.0,0.30194536,0.0,1.3385698,0.80420685,0.0,1.5464544
835,0.684166,0.7401037,0.0,0.0,0.0,0.0,1.8618884,0.0,0.0,0.0,2.157773,0.0,0.71919835,1.614896,0.0,0.30181542,1.8438265,3.2608643,0.0,0.0,0.0,0.0,1.9602177,2.5601587,0.99676025,0.0,0.0,3.2276661,0.0,1.0486418,1.0569059,0.0
836,0.88446116,0.0,1.926899,3.2486312,0.8498601,0.0,0.0,1.5070403,1.8150612,0.0,0.0,2.9443252,0.0,0.0,0.079703994,0.468903,0.0,0.0,0.0,1.0959396,1.0686828,0.0,0.0,0.0,0.0,1.0299007,2.3287284,0.0,0.0,0.0,0.14865084,0.0
837,0.0,0.3137586,0.0,1.7092593,2.3187037,0.0,0.0,0.0,0.97399426,1.6199037,0.0,0.0,0.0,0.62072456,0.0,1.4289229,0.0,0.0,0.0,0.3758705,0.0,0.0,0.0,0.0,0.0,1.5470967,1.0910673,0.0,0.88570523,0.0,0.0,0.0
838,0.0,1.2895796,0.0,0.0,0.40370944,0.0,2.4511611,0.0,0.0,0.0,0.92660445,0.0,0.33053517,0.6221377,0.0,1.3372245,0.0,0.45166865,0.0,0.0,0.0,0.0,0.0,0.11363637,0.04193718,0.0,0.0,0.0,1.3960406,0.36709264,0.03533992,0.77441907
839,1.5363296,0.0,0.0,4.1007166,1.6470919,0.0,0.0,0.06331192,2.1997573,0.4577477,0.0,1.0009096,0.0,0.0,0.9925755,0.8780438,0.0,0.0,0.0,2.1705098,0.4164405,0.0,0.0,0.96788275,0.0,3.2297006,1.5462337,0.0,0.0,0.0,0.0,0.0
840,0.0,1.4602472,0.0,0.0,1.3663157,1.6891505,1.8409363,0.0,0.0,1.810262,0.9136521,0.0,1.0225312,0.0,0.0,0.22823898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098786525,0.25218937,0.55107915,0.13399498,0.0,1.7058524,0.9971636,0.0,1.6034496
841,0.0,3.0006957,5.4450974,2.4726145,0.3648074,3.9271753,0.31800985,1.5699872,0.0,0.0,0.0,0.0,0.0,0.0,4.9982977,0.0,0.0,0.0,7.904137,0.0,2.5211778,5.606463,1.7073241,0.0,5.209168,0.0,0.0,1.1201178,2.923531,0.0,1.7200042,1.5491364
842,0.0,3.0006957,5.4450974,2.4726145,0.3648074,3.9271753,0.31800985,1.5699872,0.0,0.0,0.0,0.0,0.0,0.0,4.9982977,0.0,0.0,0.0,7.904137,0.0,2.5211778,5.606463,1.7073241,0.0,5.209168,0.0,0.0,1.1201178,2.923531,0.0,1.7200042,1.5491364
843,1.5742089,0.66056764,0.0,0.0,0.0,0.0,1.281346,0.0,0.0,0.0,1.4448785,0.8590196,0.34997964,1.8602216,0.0,0.0,1.2001214,4.369364,0.0,0.0,0.0,0.0,2.0734925,2.7303016,1.7015061,0.0,0.0,3.2374542,0.0,1.7334429,0.8521572,0.0
844,0.74992573,0.569399,0.0,0.0,0.0,0.0,2.3297591,0.0,0.0,0.0,2.1381707,0.0,1.3963273,2.4460714,0.0,0.0,2.4598887,3.2208166,0.0,0.0,0.0,0.0,1.7179878,1.8677328,0.85320264,0.0,0.0,3.8719454,0.0,1.468361,0.48076728,0.0
845,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
846,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
847,0.0,1.05347,0.0,0.0,0.0,0.59039265,1.786943,0.0,0.0,0.10495787,1.3977194,0.0,0.96761113,0.9894857,0.0,0.0,0.6181104,1.3337208,0.0,0.0,0.0,0.0,0.0,1.1700821,0.6681608,0.0,0.0,0.630737,0.0,1.4037523,0.21604913,0.6412145
848,1.3116554,0.8935049,0.0,0.0,0.0,0.0,2.0589426,0.0,0.0,0.0,1.827026,0.61347765,0.6062093,1.6837282,0.0,0.29299784,1.3812281,3.997862,0.0,0.08740515,0.0,0.0,2.4069219,2.53037,1.5069155,0.0,0.0,3.500222,0.0,1.6173842,0.6917251,0.0
849,0.356655,0.0,1.6895782,2.5869532,0.61344594,0.0,0.0,1.0429732,1.1238512,0.0,0.0,2.5148547,0.0,0.0,0.88797903,0.63151354,0.0,0.0,0.0,1.427801,1.0244414,0.0,0.0,0.0,0.1272612,0.76245034,1.1353498,0.0,0.0,0.0,0.0,0.16698022
850,0.0,1.033652,0.0,0.0,0.0,0.0,2.8423696,0.0,0.0,0.18371363,1.2417758,0.0,1.6837841,2.1313782,0.0,1.0385576,3.0076678,2.926449,0.0,0.5987891,0.0,0.0,2.102608,1.2858906,0.3359672,0.0,0.0,1.9193296,0.0,1.5121365,0.0,1.380329
851,1.0241971,0.2946948,0.0,0.0,0.0,0.0,1.509695,0.0,0.0,0.0,1.3337666,0.0,1.1411455,2.311977,0.0,0.034180395,1.5034441,3.6385393,0.0,0.0,0.0,0.0,1.8455062,1.9565821,1.4078572,0.0,0.0,3.243017,0.0,1.0647318,0.42437768,0.0
852,0.0,0.5411971,0.0,0.0,1.2725245,0.0,2.224732,0.0,0.0,0.52688473,0.32841244,0.0,0.5129602,0.0,0.0,2.4883676,0.0,0.0,0.5908375,0.0,0.5029771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7152438,0.0,0.0,1.6163139
853,1.1112957,0.6125574,0.0,0.0,0.0,0.0,1.6562121,0.0,0.0,0.0,1.4652193,0.0,0.7340742,1.8781213,0.0,0.01184787,1.3973652,3.917328,0.0,0.0,0.0,0.0,1.7075435,2.1661618,1.2656944,0.0,0.0,3.612978,0.0,1.2841195,0.83046603,0.0
854,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
855,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
856,0.0,1.4602472,0.0,0.0,1.3663157,1.6891505,1.8409363,0.0,0.0,1.810262,0.9136521,0.0,1.0225312,0.0,0.0,0.22823898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098786525,0.25218937,0.55107915,0.13399498,0.0,1.7058524,0.9971636,0.0,1.6034496
857,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
858,0.0,0.0,0.0,0.0,0.06885967,0.0,1.1990527,0.50515634,0.16943169,0.971475,0.0,0.94921345,0.50498194,1.1974916,0.0,1.8706064,1.7638038,1.1437854,0.0,1.1802648,0.0,0.0,0.101607636,0.0,0.0,0.0,0.5034753,0.38482982,0.36295447,0.55463666,0.0,1.1098428
859,0.0,0.0,3.936019,0.0,0.0,0.0,3.95204,2.3625696,2.8422601,0.0,3.1726754,4.6964583,0.07644266,0.0,1.6154354,2.6441221,0.8311396,0.0,4.7872887,0.0,4.4358935,0.0,0.25287658,0.0,1.298704,0.0,0.0,2.3477812,2.5590932,0.0,2.9991598,1.5397036
860,0.0,1.2721492,0.0,0.0,1.4052855,1.2152098,1.3526022,0.0,0.0,1.2719002,0.6236442,0.0,0.9244374,0.0,0.0,1.1659561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855208,0.5651779,0.48264435,0.0,0.0,2.0564404,0.78845334,0.0,1.5872989
861,1.7602781,0.0,0.0,3.584983,0.54542285,0.6564566,0.0,0.0,2.2587478,2.2190502,0.0,0.6671805,0.0,0.25725645,0.75045484,0.0,0.26434174,0.0,0.0,1.8811164,0.35478657,0.0,0.0,0.80418545,0.0,4.827609,1.4183964,0.0,0.0,0.19675782,0.0,0.0
862,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
863,0.0,0.33921844,0.0,0.0,2.3141203,0.9891027,1.1402948,0.0,0.0,0.93516505,0.16819948,0.0,1.228109,0.0,0.0,2.0481474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025927372,0.6352894,0.0,0.0,0.0,2.681534,0.37004346,0.0,1.366236
864,0.009676528,0.093399554,0.0,0.0,0.0,0.27663872,1.60761,0.0,0.0,0.047899652,0.3984224,0.4017524,0.86671,1.3047739,0.0,0.0,0.041502714,2.0677571,0.0,0.0,0.0,0.0,0.0,0.6175581,0.4571258,0.0,0.0,0.7447972,0.38475126,1.0346632,0.17767276,0.85259914
865,1.2909838,0.0,0.0,0.0,0.0,0.0,1.0323085,0.0,0.0,0.0,1.1363344,0.032101948,1.118269,1.7688395,0.0,0.5003023,1.3680017,3.936025,0.0,0.37136266,0.0,0.0,1.6743134,2.1685188,1.4672322,0.0,0.0,2.7717228,0.0,1.1832205,0.7512244,0.0
866,0.41498023,0.0,0.0,0.0,0.19304532,0.0,1.0739521,0.0,0.0,0.0,0.0,0.22467136,0.021035379,2.1460843,0.0,0.9916137,0.6610663,1.2756035,0.0,0.88704485,0.0,0.0,1.0553757,0.76194376,0.005724112,0.08609651,0.0,0.15915075,0.4225956,0.0,0.0,0.0
867,0.0,1.4764624,0.0,0.0,1.2828283,0.0,3.438634,0.0,0.0,0.40284765,0.62301785,0.0,1.2525806,1.0528421,0.0,3.0156202,0.96645653,0.34922093,0.0,0.35406998,0.0,0.0,0.33411846,0.009942175,0.0,0.0,0.0,0.0,1.6484541,0.08815999,0.0,2.0426838
868,0.0,1.4261119,0.0,0.0,2.1980457,0.94792694,1.7641984,0.0,0.0,0.7994546,0.4970842,0.0,0.84391433,0.0,0.0,1.5596931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023570362,0.43375167,0.0,0.0,0.0,1.9685547,0.4709424,0.0,1.2491906
869,0.0,0.5341354,0.0,0.0,0.0,0.0,4.1553564,0.0,0.0,1.4517428,0.0,0.620305,1.8138841,3.1159613,0.0,3.458373,2.8304067,2.7774074,0.0,2.0093436,0.0,0.0,1.6702759,0.0,0.0,0.0,0.0,0.57669157,2.2056546,0.10677759,0.0,3.4908333
870,0.0,1.553658,0.0,0.0,2.4226992,0.874427,1.9698747,0.0,0.0,0.3810836,1.1896381,0.0,0.8290384,0.0,0.0,1.8496605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41756737,0.16481742,0.0,0.0,0.0,1.5892445,0.23546498,0.0,1.0821378
871,0.0,1.4602472,0.0,0.0,1.3663157,1.6891505,1.8409363,0.0,0.0,1.810262,0.9136521,0.0,1.0225312,0.0,0.0,0.22823898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098786525,0.25218937,0.55107915,0.13399498,0.0,1.7058524,0.9971636,0.0,1.6034496
872,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
873,1.0625688,0.6466928,0.0,0.0,0.0,0.0,1.73295,0.0,0.0,0.0,1.8817873,0.0,0.9126912,2.0336146,0.0,0.0,2.1302838,3.795776,0.0,0.0,0.0,0.0,1.4420276,2.241378,1.0841322,0.0,0.0,3.8784845,0.0,1.8103409,0.9390372,0.0
874,0.0,0.8989805,0.0,0.0,0.0,0.0,3.852511,0.0,0.0,0.26818338,1.0874829,0.0,1.8747894,2.9281468,0.0,0.7359594,3.0946927,2.7712288,0.0,0.33963656,0.0,0.0,1.7856135,0.38881156,0.0,0.0,0.0,2.7088125,0.0,0.91446733,0.0,1.6144636
875,0.684166,0.7401037,0.0,0.0,0.0,0.0,1.8618884,0.0,0.0,0.0,2.157773,0.0,0.71919835,1.614896,0.0,0.30181542,1.8438265,3.2608643,0.0,0.0,0.0,0.0,1.9602177,2.5601587,0.99676025,0.0,0.0,3.2276661,0.0,1.0486418,1.0569059,0.0
876,0.0,0.0,0.0,3.631207,2.1323826,0.0,0.0,2.1502538,2.7364736,3.5264375,0.0,2.3870776,0.0,0.0,0.0,2.4268506,0.11684325,0.0,0.0,2.057547,0.0,0.0,0.0,0.0,0.0,2.522391,3.4671726,0.0,0.23035836,0.0,0.0,1.6883379
877,0.9559883,0.0,0.0,0.0,0.0,0.0,1.5607152,0.0,0.0,0.0,1.8475785,0.0,0.8460949,2.170157,0.0,0.0,2.0304642,3.5261967,0.0,0.0,0.0,0.0,1.7037168,2.4523764,0.9208057,0.0,0.0,2.96428,0.0,1.142301,0.9042824,0.0
878,0.93650573,0.45736355,0.0,0.0,0.0,0.0,1.8785584,0.0,0.0,0.0,1.910821,0.0,1.1648046,2.0859754,0.0,0.0,2.1716545,3.5639522,0.0,0.0,0.0,0.0,1.734392,2.1614025,1.1528823,0.0,0.0,3.6050549,0.0,1.6042112,0.7105349,0.0
879,0.0,3.0006957,5.4450974,2.4726145,0.3648074,3.9271753,0.31800985,1.5699872,0.0,0.0,0.0,0.0,0.0,0.0,4.9982977,0.0,0.0,0.0,7.904137,0.0,2.5211778,5.606463,1.7073241,0.0,5.209168,0.0,0.0,1.1201178,2.923531,0.0,1.7200042,1.5491364
880,2.0084424,0.0,0.0,2.6413295,0.4808723,1.6592286,0.0,0.0,0.48643172,0.0,0.0,0.9778203,0.0,0.11892351,2.8158593,0.0,0.27374622,0.0,0.0,2.8471248,1.2877764,0.0,0.50573653,3.1908107,3.9756963,2.7225485,0.0,0.0,0.0,0.0,0.0,0.0
881,0.48757452,0.0,0.0,1.7717819,2.210125,0.0,0.0,0.0,1.1436547,2.1739857,0.0,0.23258677,0.0,0.7746677,0.0,1.6274098,0.0,0.0,0.0,1.253106,0.10912216,0.0,0.0,0.0,0.0,1.993115,0.9048397,0.0,1.9779948,0.034879524,0.0,0.0
882,3.2923017,0.0,0.0,0.8452343,0.0,0.7269107,0.0,0.0,0.0,0.0,0.0,1.1405203,0.0,2.3748894,1.2361606,0.0,0.5122561,2.9899616,0.0,0.8353559,0.0,0.0,0.22896753,2.7859912,0.8058399,2.4477746,0.0,1.6848717,0.0,0.58146363,0.31463143,0.0
884,0.73681885,0.047288787,0.0,0.0,0.0,0.0,1.5097183,0.0,0.0,0.0,1.3554696,0.0,1.0167676,1.9993309,0.0,0.0,2.1216164,3.981895,0.0,0.0,0.0,0.0,1.4349658,2.1959262,1.2867136,0.0,0.0,3.4917178,0.0,1.4564396,1.0228812,0.0
885,1.3534839,0.0,0.0,0.0,0.0,0.0,0.0,1.5410559,1.2317736,0.031945176,0.0,2.438997,0.49931192,1.5938296,0.0,1.4748133,1.0152549,2.4868183,0.0,3.0801399,0.0,0.0,1.7039791,0.0,0.0,0.3251556,1.3427842,1.7749676,0.0,0.4685745,0.0,0.5888825
886,0.0,0.0,0.1411883,3.4632006,1.1641831,0.0,0.0,2.6841626,2.5671964,2.9823408,0.0,2.2304187,0.0,0.0,0.0,2.650606,0.0,0.0,0.0,2.0545511,0.0,0.14063403,0.0,0.0,0.0,2.0886831,3.6611338,0.0,0.30117962,0.3834039,0.0,0.77708155
887,1.3944961,0.0,0.0,0.0,0.0,0.0,1.1098522,0.0,0.0,0.0,1.594001,0.08647354,0.8569599,2.151811,0.0,0.0,1.560799,3.676583,0.0,0.0,0.0,0.0,1.5350244,2.3228223,1.0670437,0.0,0.0,2.9029572,0.0,1.2145647,0.77909225,0.0
888,1.4687649,0.0,0.0,1.7042905,0.0,0.0,0.0,0.08145878,3.0205986,1.149685,0.26253536,2.1673956,0.0,1.2274677,0.0,0.0,0.0,0.0,0.0,0.0,0.15160397,0.0,0.0,0.0,0.0,2.1528015,3.116418,0.0,0.0,1.719334,0.58243006,0.0
889,0.0,1.6546162,1.0700642,0.0,0.66814154,0.0,4.488327,0.6661107,0.716642,0.17710833,1.3145839,0.24496953,0.0,0.8557152,0.0,2.6168938,0.0,0.0,1.9999675,0.0,0.9088772,0.0,0.21241161,0.0,0.0,0.0,0.095901996,0.0,3.720417,0.0,0.0,1.7696934
890,4.835545,0.0,0.0,4.665023,0.0,2.5896938,0.0,0.0,1.2140534,0.38887608,0.0,0.6501355,0.0,2.0855873,2.3319263,0.0,0.047442783,0.7160754,0.0,1.6123751,0.0,0.0,0.11375352,4.4356523,0.94961727,6.2583747,0.5149284,0.0,0.0,0.09076434,0.0,0.0
891,2.4257839,0.33715752,1.9768802,3.8432539,0.0,2.8937578,0.0,0.0,0.0,0.0,0.0,0.19330196,0.0,0.0,3.1220555,0.0,0.0,0.25865665,1.9524689,1.0680537,1.1186804,3.2717195,1.666736,2.5851283,3.5183477,2.429473,0.0,0.0,0.0,0.0,0.5318954,0.0
892,0.0,1.246421,0.0,0.0,0.5166074,0.016060546,3.1247084,0.0,0.0,0.54266715,1.5995561,0.0,0.9927883,1.1900878,0.0,0.121453755,0.5996803,0.0,0.18220969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1407814,0.551334,0.0,1.1413808
893,1.2909838,0.0,0.0,0.0,0.0,0.0,1.0323085,0.0,0.0,0.0,1.1363344,0.032101948,1.118269,1.7688395,0.0,0.5003023,1.3680017,3.936025,0.0,0.37136266,0.0,0.0,1.6743134,2.1685188,1.4672322,0.0,0.0,2.7717228,0.0,1.1832205,0.7512244,0.0
894,0.0,1.8642048,0.9814605,0.0,0.0,0.0,4.0098114,0.8288971,0.6735804,0.99370086,1.2340782,0.5050809,0.0,0.3539224,0.0,1.1086788,0.0,0.0,1.8120755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52811813,0.0,3.7732718,0.0,0.0,2.1036048
895,1.4058129,0.0,0.0,0.0,0.0,0.0,1.553617,0.0,0.0,0.0,0.88249004,0.81016684,0.81179005,2.348903,0.0,0.0,1.5536766,4.5298114,0.0,0.0,0.0,0.0,0.89310455,1.6888539,0.8730972,0.0,0.0,3.992545,0.0,1.4412518,0.9006607,0.0
896,1.4058129,0.0,0.0,0.0,0.0,0.0,1.553617,0.0,0.0,0.0,0.88249004,0.81016684,0.81179005,2.348903,0.0,0.0,1.5536766,4.5298114,0.0,0.0,0.0,0.0,0.89310455,1.6888539,0.8730972,0.0,0.0,3.992545,0.0,1.4412518,0.9006607,0.0
897,0.0,0.0,3.9026392,0.67158705,0.0,0.0,0.7160925,2.4209247,1.832957,0.0,1.8998648,2.5513804,0.0,0.0,0.0,1.3889968,0.0,0.0,1.9351362,0.0,2.7628675,0.0,0.0,0.0,0.0,0.0,1.7963343,0.0,1.5663431,0.0,2.053208,0.22389142
898,0.0,2.639258,0.0,0.0,0.8601402,0.0,3.203823,0.7918775,0.0,1.1151713,1.4783721,0.0,0.45740816,0.0,0.0,0.9331481,0.0,0.0,0.25752133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44940138,0.0,2.5639267,0.61321986,0.0,1.435063
899,0.0,2.7116644,1.6254224,0.0,0.0,0.0,5.028815,0.8549916,0.0,0.0,0.0,0.08480038,0.0,0.0,0.0,1.997924,0.42918974,0.0,3.9170332,0.67145026,0.7109789,1.7754613,2.7561214,0.0,2.8678463,0.0,0.0,0.22399256,3.6921754,0.0,0.0,3.6758866
900,0.0,1.6931318,2.0102046,0.0,0.0,0.0,4.0797243,0.24012913,0.0,0.0,0.0,0.0,0.05770637,0.0,0.0,1.2835346,0.6087606,0.0,3.9680736,0.17727295,1.0102698,0.9924791,1.884224,0.0,2.4279745,0.0,0.0,0.0,4.440841,0.0,0.0,3.6991725
901,0.0,2.2628732,0.6782455,0.0,0.054090165,1.5379438,3.6183858,0.05011208,0.0,0.3806646,0.0,0.0,0.8285865,0.0,0.0,0.0,0.9442111,0.0,2.653651,0.0,0.0,0.5947331,1.0812515,0.1912308,3.4487557,0.0,0.0,0.051433936,3.0257483,0.0,0.0,3.4828036
902,0.0,0.9034508,0.0,0.0,0.0,0.0,2.648125,0.0,0.0,0.0,1.009912,0.05494985,0.48091665,1.4721308,0.0,1.2483228,0.22530507,0.9021055,0.64519954,0.0,0.20838156,0.0,0.8617564,0.0,0.0,0.0,0.0,0.5460906,1.406146,0.095780484,0.0,0.34483793
903,2.4961853,0.0,2.300435,4.1793,0.0,1.8841795,0.0,0.0,1.6630012,0.0,0.0,0.64825684,0.0,1.0101362,3.1030939,0.0,1.9402963,0.8235393,0.0,4.125656,0.35036305,0.4585359,3.2147102,2.265453,3.2090592,3.815151,0.0,1.2897209,0.0,0.0,0.0,0.15366185
904,2.4961853,0.0,2.300435,4.1793,0.0,1.8841795,0.0,0.0,1.6630012,0.0,0.0,0.64825684,0.0,1.0101362,3.1030939,0.0,1.9402963,0.8235393,0.0,4.125656,0.35036305,0.4585359,3.2147102,2.265453,3.2090592,3.815151,0.0,1.2897209,0.0,0.0,0.0,0.15366185
